id,fiscal_service_id,step_number,applies_to,estimated_duration_minutes,location_address,office_hours,requires_appointment,can_be_done_online,additional_cost,required_documents,created_at
SP-01071,T-083,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01072,T-083,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01073,T-083,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01074,T-083,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01075,T-083,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01076,T-083,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01077,T-083,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01078,T-083,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01079,T-083,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01080,T-083,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01081,T-084,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01082,T-084,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01083,T-084,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01084,T-084,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01085,T-084,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01086,T-084,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01087,T-084,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01088,T-084,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01089,T-084,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01090,T-084,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01091,T-084,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01092,T-084,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01093,T-084,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01094,T-084,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01095,T-084,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01096,T-085,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01097,T-085,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01098,T-085,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01099,T-085,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01100,T-085,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01101,T-085,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01102,T-085,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01103,T-085,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01104,T-085,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01105,T-085,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01106,T-085,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01107,T-085,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01108,T-085,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01109,T-085,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01110,T-085,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01111,T-086,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01112,T-086,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01113,T-086,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01114,T-086,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01115,T-086,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01116,T-086,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01117,T-086,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01118,T-086,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01119,T-086,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01120,T-086,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01121,T-086,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01122,T-086,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01123,T-086,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01124,T-086,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01125,T-086,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01126,T-087,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01127,T-087,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01128,T-087,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01129,T-087,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01130,T-087,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01131,T-087,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01132,T-087,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01133,T-087,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01134,T-087,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01135,T-087,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01136,T-087,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01137,T-087,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01138,T-087,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01139,T-087,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01140,T-087,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01141,T-088,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01142,T-088,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01143,T-088,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01144,T-088,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01145,T-088,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01146,T-088,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01147,T-088,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01148,T-088,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01149,T-088,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01150,T-088,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01151,T-088,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01152,T-088,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01153,T-088,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01154,T-088,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01155,T-088,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01156,T-089,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01157,T-089,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01158,T-089,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01159,T-089,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01160,T-089,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01161,T-089,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01162,T-089,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01163,T-089,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01164,T-089,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01165,T-089,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01166,T-089,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01167,T-089,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01168,T-089,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01169,T-089,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01170,T-089,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01171,T-090,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01172,T-090,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01173,T-090,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01174,T-090,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01175,T-090,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01176,T-090,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01177,T-090,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01178,T-090,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01179,T-090,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01180,T-090,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01181,T-090,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01182,T-090,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01183,T-090,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01184,T-090,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01185,T-090,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01186,T-091,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01187,T-091,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01188,T-091,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01189,T-091,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01190,T-091,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01191,T-091,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01192,T-091,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01193,T-091,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01194,T-091,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01195,T-091,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01196,T-091,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01197,T-091,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01198,T-091,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01199,T-091,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01200,T-091,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01201,T-092,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01202,T-092,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01203,T-092,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01204,T-092,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01205,T-092,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01206,T-092,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01207,T-092,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01208,T-092,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01209,T-092,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01210,T-092,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01211,T-092,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01212,T-092,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01213,T-092,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01214,T-092,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01215,T-092,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01216,T-093,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01217,T-093,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01218,T-093,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01219,T-093,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01220,T-093,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01221,T-093,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01222,T-093,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01223,T-093,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01224,T-093,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01225,T-093,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01226,T-093,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01227,T-093,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01228,T-093,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01229,T-093,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01230,T-093,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01231,T-094,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01232,T-094,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01233,T-094,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01234,T-094,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01235,T-094,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01236,T-094,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01237,T-094,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01238,T-094,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01239,T-094,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01240,T-094,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01241,T-094,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01242,T-094,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01243,T-094,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01244,T-094,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01245,T-094,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01246,T-095,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01247,T-095,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01248,T-095,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01249,T-095,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01250,T-095,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01251,T-095,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01252,T-095,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01253,T-095,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01254,T-095,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01255,T-095,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01256,T-095,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01257,T-095,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01258,T-095,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01259,T-095,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01260,T-095,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01261,T-096,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01262,T-096,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01263,T-096,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01264,T-096,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01265,T-096,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01266,T-096,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01267,T-096,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01268,T-096,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01269,T-096,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01270,T-096,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01271,T-096,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01272,T-096,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01273,T-096,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01274,T-096,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01275,T-096,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01276,T-097,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01277,T-097,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01278,T-097,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01279,T-097,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01280,T-097,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01281,T-097,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01282,T-097,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01283,T-097,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01284,T-097,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01285,T-097,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01286,T-097,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01287,T-097,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01288,T-097,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01289,T-097,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01290,T-097,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01291,T-098,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01292,T-098,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01293,T-098,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01294,T-098,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01295,T-098,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01296,T-098,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01297,T-098,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01298,T-098,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01299,T-098,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01300,T-098,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01301,T-098,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01302,T-098,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01303,T-098,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01304,T-098,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01305,T-098,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01306,T-099,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01307,T-099,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01308,T-099,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01309,T-099,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01310,T-099,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01311,T-099,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01312,T-099,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01313,T-099,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01314,T-099,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01315,T-099,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01316,T-099,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01317,T-099,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01318,T-099,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01319,T-099,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01320,T-099,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01321,T-100,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01322,T-100,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01323,T-100,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01324,T-100,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01325,T-100,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01326,T-100,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01327,T-100,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01328,T-100,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01329,T-100,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01330,T-100,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01331,T-100,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01332,T-100,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01333,T-100,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01334,T-100,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01335,T-100,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01336,T-101,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01337,T-101,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01338,T-101,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01339,T-101,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01340,T-101,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01341,T-101,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01342,T-101,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01343,T-101,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01344,T-101,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01345,T-101,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01346,T-101,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01347,T-101,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01348,T-101,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01349,T-101,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01350,T-101,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01351,T-102,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01352,T-102,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01353,T-102,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01354,T-102,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01355,T-102,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01356,T-102,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01357,T-102,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01358,T-102,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01359,T-102,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01360,T-102,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01361,T-102,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01362,T-102,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01363,T-102,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01364,T-102,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01365,T-102,15,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01366,T-103,1,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01367,T-103,2,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01368,T-103,3,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01369,T-103,4,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01370,T-103,5,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01371,T-103,6,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01372,T-103,7,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01373,T-103,8,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01374,T-103,9,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01375,T-103,10,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01376,T-103,11,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01377,T-103,12,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01378,T-103,13,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
SP-01379,T-103,14,both,,,,False,False,0.0,{},2025-09-29T12:09:56.011222Z
