id,fiscal_service_id,keyword,language_code,weight,is_auto_generated,created_at
SK-05090,T-449,radio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05091,T-449,spot,es,1,True,2025-09-29T12:09:56.011222Z
SK-05092,T-449,publicité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05093,T-449,minute,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05094,T-449,radio,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05095,T-449,spot,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05096,T-449,advertising,en,1,True,2025-09-29T12:09:56.011222Z
SK-05097,T-449,minute,en,1,True,2025-09-29T12:09:56.011222Z
SK-05098,T-449,radio,en,1,True,2025-09-29T12:09:56.011222Z
SK-05099,T-449,spot,en,1,True,2025-09-29T12:09:56.011222Z
SK-05100,T-450,mensaje,es,1,True,2025-09-29T12:09:56.011222Z
SK-05101,T-450,único,es,1,True,2025-09-29T12:09:56.011222Z
SK-05102,T-450,radio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05103,T-450,puntual,es,1,True,2025-09-29T12:09:56.011222Z
SK-05104,T-450,message,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05105,T-450,unique,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05106,T-450,radio,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05107,T-450,ponctuel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05108,T-450,message,en,1,True,2025-09-29T12:09:56.011222Z
SK-05109,T-450,one-time,en,1,True,2025-09-29T12:09:56.011222Z
SK-05110,T-450,radio,en,1,True,2025-09-29T12:09:56.011222Z
SK-05111,T-450,single,en,1,True,2025-09-29T12:09:56.011222Z
SK-05112,T-451,mensaje,es,1,True,2025-09-29T12:09:56.011222Z
SK-05113,T-451,único,es,1,True,2025-09-29T12:09:56.011222Z
SK-05114,T-451,radio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05115,T-451,puntual,es,1,True,2025-09-29T12:09:56.011222Z
SK-05116,T-451,message,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05117,T-451,unique,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05118,T-451,radio,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05119,T-451,ponctuel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05120,T-451,message,en,1,True,2025-09-29T12:09:56.011222Z
SK-05121,T-451,one-time,en,1,True,2025-09-29T12:09:56.011222Z
SK-05122,T-451,radio,en,1,True,2025-09-29T12:09:56.011222Z
SK-05123,T-451,single,en,1,True,2025-09-29T12:09:56.011222Z
SK-05124,T-452,foto,es,1,True,2025-09-29T12:09:56.011222Z
SK-05125,T-452,aviso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05126,T-452,televisión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05127,T-452,imagen,es,1,True,2025-09-29T12:09:56.011222Z
SK-05128,T-452,photo,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05129,T-452,annonce,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05130,T-452,télévision,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05131,T-452,image,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05132,T-452,photo,en,1,True,2025-09-29T12:09:56.011222Z
SK-05133,T-452,advertisement,en,1,True,2025-09-29T12:09:56.011222Z
SK-05134,T-452,television,en,1,True,2025-09-29T12:09:56.011222Z
SK-05135,T-452,image,en,1,True,2025-09-29T12:09:56.011222Z
SK-05136,T-453,aviso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05137,T-453,palabra,es,1,True,2025-09-29T12:09:56.011222Z
SK-05138,T-453,comunicación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05139,T-453,texto,es,1,True,2025-09-29T12:09:56.011222Z
SK-05140,T-453,annonce,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05141,T-453,mot,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05142,T-453,communication,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05143,T-453,texte,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05144,T-453,notice,en,1,True,2025-09-29T12:09:56.011222Z
SK-05145,T-453,word,en,1,True,2025-09-29T12:09:56.011222Z
SK-05146,T-453,communication,en,1,True,2025-09-29T12:09:56.011222Z
SK-05147,T-453,text,en,1,True,2025-09-29T12:09:56.011222Z
SK-05148,T-454,minuto,es,1,True,2025-09-29T12:09:56.011222Z
SK-05149,T-454,publicidad,es,1,True,2025-09-29T12:09:56.011222Z
SK-05150,T-454,televisión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05151,T-454,spot,es,1,True,2025-09-29T12:09:56.011222Z
SK-05152,T-454,minute,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05153,T-454,publicité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05154,T-454,télévision,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05155,T-454,spot,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05156,T-454,minute,en,1,True,2025-09-29T12:09:56.011222Z
SK-05157,T-454,advertising,en,1,True,2025-09-29T12:09:56.011222Z
SK-05158,T-454,television,en,1,True,2025-09-29T12:09:56.011222Z
SK-05159,T-454,spot,en,1,True,2025-09-29T12:09:56.011222Z
SK-05160,T-455,scroll,es,1,True,2025-09-29T12:09:56.011222Z
SK-05161,T-455,texto,es,1,True,2025-09-29T12:09:56.011222Z
SK-05162,T-455,animación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05163,T-455,pantalla,es,1,True,2025-09-29T12:09:56.011222Z
SK-05164,T-455,défilement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05165,T-455,texte,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05166,T-455,animation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05167,T-455,écran,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05168,T-455,scroll,en,1,True,2025-09-29T12:09:56.011222Z
SK-05169,T-455,text,en,1,True,2025-09-29T12:09:56.011222Z
SK-05170,T-455,animation,en,1,True,2025-09-29T12:09:56.011222Z
SK-05171,T-455,screen,en,1,True,2025-09-29T12:09:56.011222Z
SK-05172,T-456,anual,es,1,True,2025-09-29T12:09:56.011222Z
SK-05173,T-456,publicidad,es,1,True,2025-09-29T12:09:56.011222Z
SK-05174,T-456,contrato,es,1,True,2025-09-29T12:09:56.011222Z
SK-05175,T-456,televisión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05176,T-456,annuel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05177,T-456,publicité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05178,T-456,contrat,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05179,T-456,télévision,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05180,T-456,annual,en,1,True,2025-09-29T12:09:56.011222Z
SK-05181,T-456,advertising,en,1,True,2025-09-29T12:09:56.011222Z
SK-05182,T-456,contract,en,1,True,2025-09-29T12:09:56.011222Z
SK-05183,T-456,television,en,1,True,2025-09-29T12:09:56.011222Z
SK-05184,T-457,revista,es,1,True,2025-09-29T12:09:56.011222Z
SK-05185,T-457,lucrativo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05186,T-457,editorial,es,1,True,2025-09-29T12:09:56.011222Z
SK-05187,T-457,comercial,es,1,True,2025-09-29T12:09:56.011222Z
SK-05188,T-457,magazine,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05189,T-457,commercial,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05190,T-457,éditorial,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05191,T-457,lucratif,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05192,T-457,magazine,en,1,True,2025-09-29T12:09:56.011222Z
SK-05193,T-457,commercial,en,1,True,2025-09-29T12:09:56.011222Z
SK-05194,T-457,editorial,en,1,True,2025-09-29T12:09:56.011222Z
SK-05195,T-457,profitable,en,1,True,2025-09-29T12:09:56.011222Z
SK-05196,T-458,periódico,es,1,True,2025-09-29T12:09:56.011222Z
SK-05197,T-458,lucrativo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05198,T-458,prensa,es,1,True,2025-09-29T12:09:56.011222Z
SK-05199,T-458,comercial,es,1,True,2025-09-29T12:09:56.011222Z
SK-05200,T-458,journal,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05201,T-458,commercial,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05202,T-458,presse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05203,T-458,lucratif,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05204,T-458,newspaper,en,1,True,2025-09-29T12:09:56.011222Z
SK-05205,T-458,commercial,en,1,True,2025-09-29T12:09:56.011222Z
SK-05206,T-458,press,en,1,True,2025-09-29T12:09:56.011222Z
SK-05207,T-458,profitable,en,1,True,2025-09-29T12:09:56.011222Z
SK-05208,T-459,kiosco,es,1,True,2025-09-29T12:09:56.011222Z
SK-05209,T-459,venta,es,1,True,2025-09-29T12:09:56.011222Z
SK-05210,T-459,prensa,es,1,True,2025-09-29T12:09:56.011222Z
SK-05211,T-459,revistas,es,1,True,2025-09-29T12:09:56.011222Z
SK-05212,T-459,kiosque,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05213,T-459,vente,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05214,T-459,presse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05215,T-459,magazines,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05216,T-459,kiosk,en,1,True,2025-09-29T12:09:56.011222Z
SK-05217,T-459,sales,en,1,True,2025-09-29T12:09:56.011222Z
SK-05218,T-459,press,en,1,True,2025-09-29T12:09:56.011222Z
SK-05219,T-459,magazines,en,1,True,2025-09-29T12:09:56.011222Z
SK-05220,T-460,distribuidor,es,1,True,2025-09-29T12:09:56.011222Z
SK-05221,T-460,prensa,es,1,True,2025-09-29T12:09:56.011222Z
SK-05222,T-460,revistas,es,1,True,2025-09-29T12:09:56.011222Z
SK-05223,T-460,logística,es,1,True,2025-09-29T12:09:56.011222Z
SK-05224,T-460,distributeur,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05225,T-460,presse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05226,T-460,magazines,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05227,T-460,logistique,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05228,T-460,distributor,en,1,True,2025-09-29T12:09:56.011222Z
SK-05229,T-460,press,en,1,True,2025-09-29T12:09:56.011222Z
SK-05230,T-460,magazines,en,1,True,2025-09-29T12:09:56.011222Z
SK-05231,T-460,logistics,en,1,True,2025-09-29T12:09:56.011222Z
SK-05232,T-461,agencia,es,1,True,2025-09-29T12:09:56.011222Z
SK-05233,T-461,comunicación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05234,T-461,publicidad,es,1,True,2025-09-29T12:09:56.011222Z
SK-05235,T-461,gestión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05236,T-461,agence,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05237,T-461,communication,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05238,T-461,publicité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05239,T-461,gestion,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05240,T-461,agency,en,1,True,2025-09-29T12:09:56.011222Z
SK-05241,T-461,communication,en,1,True,2025-09-29T12:09:56.011222Z
SK-05242,T-461,advertising,en,1,True,2025-09-29T12:09:56.011222Z
SK-05243,T-461,management,en,1,True,2025-09-29T12:09:56.011222Z
SK-05244,T-462,temporal,es,1,True,2025-09-29T12:09:56.011222Z
SK-05245,T-462,matrícula,es,1,True,2025-09-29T12:09:56.011222Z
SK-05246,T-462,vehículo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05247,T-462,registro,es,1,True,2025-09-29T12:09:56.011222Z
SK-05248,T-462,temporaire,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05249,T-462,immatriculation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05250,T-462,véhicule,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05251,T-462,enregistrement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05252,T-462,temporary,en,1,True,2025-09-29T12:09:56.011222Z
SK-05253,T-462,registration,en,1,True,2025-09-29T12:09:56.011222Z
SK-05254,T-462,vehicle,en,1,True,2025-09-29T12:09:56.011222Z
SK-05255,T-462,registry,en,1,True,2025-09-29T12:09:56.011222Z
SK-05256,T-465,B,es,1,True,2025-09-29T12:09:56.011222Z
SK-05257,T-465,coche,es,1,True,2025-09-29T12:09:56.011222Z
SK-05258,T-465,turismo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05259,T-465,permiso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05260,T-465,B,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05261,T-465,voiture,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05262,T-465,tourisme,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05263,T-465,permis,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05264,T-465,B,en,1,True,2025-09-29T12:09:56.011222Z
SK-05265,T-465,car,en,1,True,2025-09-29T12:09:56.011222Z
SK-05266,T-465,automobile,en,1,True,2025-09-29T12:09:56.011222Z
SK-05267,T-465,license,en,1,True,2025-09-29T12:09:56.011222Z
SK-05268,T-466,B1,es,1,True,2025-09-29T12:09:56.011222Z
SK-05269,T-466,profesional,es,1,True,2025-09-29T12:09:56.011222Z
SK-05270,T-466,específico,es,1,True,2025-09-29T12:09:56.011222Z
SK-05271,T-466,permiso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05272,T-466,B1,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05273,T-466,professionnel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05274,T-466,spécifique,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05275,T-466,permis,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05276,T-466,B1,en,1,True,2025-09-29T12:09:56.011222Z
SK-05277,T-466,professional,en,1,True,2025-09-29T12:09:56.011222Z
SK-05278,T-466,specific,en,1,True,2025-09-29T12:09:56.011222Z
SK-05279,T-466,license,en,1,True,2025-09-29T12:09:56.011222Z
SK-05280,T-467,C,es,1,True,2025-09-29T12:09:56.011222Z
SK-05281,T-467,camión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05282,T-467,pesado,es,1,True,2025-09-29T12:09:56.011222Z
SK-05283,T-467,profesional,es,1,True,2025-09-29T12:09:56.011222Z
SK-05284,T-467,C,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05285,T-467,camion,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05286,T-467,poids lourd,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05287,T-467,professionnel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05288,T-467,C,en,1,True,2025-09-29T12:09:56.011222Z
SK-05289,T-467,truck,en,1,True,2025-09-29T12:09:56.011222Z
SK-05290,T-467,heavy,en,1,True,2025-09-29T12:09:56.011222Z
SK-05291,T-467,professional,en,1,True,2025-09-29T12:09:56.011222Z
SK-05292,T-468,D,es,1,True,2025-09-29T12:09:56.011222Z
SK-05293,T-468,autobús,es,1,True,2025-09-29T12:09:56.011222Z
SK-05294,T-468,pasajeros,es,1,True,2025-09-29T12:09:56.011222Z
SK-05295,T-468,profesional,es,1,True,2025-09-29T12:09:56.011222Z
SK-05296,T-468,D,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05297,T-468,autobus,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05298,T-468,passagers,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05299,T-468,professionnel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05300,T-468,D,en,1,True,2025-09-29T12:09:56.011222Z
SK-05301,T-468,bus,en,1,True,2025-09-29T12:09:56.011222Z
SK-05302,T-468,passengers,en,1,True,2025-09-29T12:09:56.011222Z
SK-05303,T-468,professional,en,1,True,2025-09-29T12:09:56.011222Z
SK-05304,T-463,definitiva,es,1,True,2025-09-29T12:09:56.011222Z
SK-05305,T-463,matrícula,es,1,True,2025-09-29T12:09:56.011222Z
SK-05306,T-463,vehículo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05307,T-463,permanente,es,1,True,2025-09-29T12:09:56.011222Z
SK-05308,T-463,définitive,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05309,T-463,immatriculation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05310,T-463,véhicule,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05311,T-463,permanente,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05312,T-463,permanent,en,1,True,2025-09-29T12:09:56.011222Z
SK-05313,T-463,registration,en,1,True,2025-09-29T12:09:56.011222Z
SK-05314,T-463,vehicle,en,1,True,2025-09-29T12:09:56.011222Z
SK-05315,T-463,definitive,en,1,True,2025-09-29T12:09:56.011222Z
SK-05316,T-464,A1,es,1,True,2025-09-29T12:09:56.011222Z
SK-05317,T-464,A2,es,1,True,2025-09-29T12:09:56.011222Z
SK-05318,T-464,motocicleta,es,1,True,2025-09-29T12:09:56.011222Z
SK-05319,T-464,permiso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05320,T-464,A1,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05321,T-464,A2,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05322,T-464,motocyclette,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05323,T-464,permis,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05324,T-464,A1,en,1,True,2025-09-29T12:09:56.011222Z
SK-05325,T-464,A2,en,1,True,2025-09-29T12:09:56.011222Z
SK-05326,T-464,motorcycle,en,1,True,2025-09-29T12:09:56.011222Z
SK-05327,T-464,license,en,1,True,2025-09-29T12:09:56.011222Z
SK-05376,T-469,E,es,1,True,2025-09-29T12:09:56.011222Z
SK-05377,T-469,remolque,es,1,True,2025-09-29T12:09:56.011222Z
SK-05378,T-469,trailer,es,1,True,2025-09-29T12:09:56.011222Z
SK-05379,T-469,profesional,es,1,True,2025-09-29T12:09:56.011222Z
SK-05380,T-469,E,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05381,T-469,remorque,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05382,T-469,trailer,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05383,T-469,professionnel,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05384,T-469,E,en,1,True,2025-09-29T12:09:56.011222Z
SK-05385,T-469,trailer,en,1,True,2025-09-29T12:09:56.011222Z
SK-05386,T-469,towing,en,1,True,2025-09-29T12:09:56.011222Z
SK-05387,T-469,professional,en,1,True,2025-09-29T12:09:56.011222Z
SK-05388,T-470,renovación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05389,T-470,plazo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05390,T-470,vigente,es,1,True,2025-09-29T12:09:56.011222Z
SK-05391,T-470,actualización,es,1,True,2025-09-29T12:09:56.011222Z
SK-05392,T-470,renouvellement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05393,T-470,délai,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05394,T-470,validité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05395,T-470,actualisation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05396,T-470,renewal,en,1,True,2025-09-29T12:09:56.011222Z
SK-05397,T-470,deadline,en,1,True,2025-09-29T12:09:56.011222Z
SK-05398,T-470,valid,en,1,True,2025-09-29T12:09:56.011222Z
SK-05399,T-470,update,en,1,True,2025-09-29T12:09:56.011222Z
SK-05400,T-471,duplicado,es,1,True,2025-09-29T12:09:56.011222Z
SK-05401,T-471,pérdida,es,1,True,2025-09-29T12:09:56.011222Z
SK-05402,T-471,robo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05403,T-471,copia,es,1,True,2025-09-29T12:09:56.011222Z
SK-05404,T-471,duplicata,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05405,T-471,perte,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05406,T-471,vol,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05407,T-471,copie,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05408,T-471,duplicate,en,1,True,2025-09-29T12:09:56.011222Z
SK-05409,T-471,loss,en,1,True,2025-09-29T12:09:56.011222Z
SK-05410,T-471,theft,en,1,True,2025-09-29T12:09:56.011222Z
SK-05411,T-471,copy,en,1,True,2025-09-29T12:09:56.011222Z
SK-05412,T-472,carnet,es,1,True,2025-09-29T12:09:56.011222Z
SK-05413,T-472,impresión,es,1,True,2025-09-29T12:09:56.011222Z
SK-05414,T-472,permiso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05415,T-472,documento,es,1,True,2025-09-29T12:09:56.011222Z
SK-05416,T-472,permis,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05417,T-472,impression,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05418,T-472,document,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05419,T-472,carte,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05420,T-472,license,en,1,True,2025-09-29T12:09:56.011222Z
SK-05421,T-472,printing,en,1,True,2025-09-29T12:09:56.011222Z
SK-05422,T-472,document,en,1,True,2025-09-29T12:09:56.011222Z
SK-05423,T-472,card,en,1,True,2025-09-29T12:09:56.011222Z
SK-05424,T-473,solicitud,es,1,True,2025-09-29T12:09:56.011222Z
SK-05425,T-473,instancia,es,1,True,2025-09-29T12:09:56.011222Z
SK-05426,T-473,trámite,es,1,True,2025-09-29T12:09:56.011222Z
SK-05427,T-473,formulario,es,1,True,2025-09-29T12:09:56.011222Z
SK-05428,T-473,demande,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05429,T-473,instance,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05430,T-473,démarche,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05431,T-473,formulaire,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05432,T-473,application,en,1,True,2025-09-29T12:09:56.011222Z
SK-05433,T-473,request,en,1,True,2025-09-29T12:09:56.011222Z
SK-05434,T-473,procedure,en,1,True,2025-09-29T12:09:56.011222Z
SK-05435,T-473,form,en,1,True,2025-09-29T12:09:56.011222Z
SK-05436,T-474,examen,es,1,True,2025-09-29T12:09:56.011222Z
SK-05437,T-474,acceso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05438,T-474,prueba,es,1,True,2025-09-29T12:09:56.011222Z
SK-05439,T-474,evaluación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05440,T-474,examen,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05441,T-474,accès,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05442,T-474,test,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05443,T-474,évaluation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05444,T-474,exam,en,1,True,2025-09-29T12:09:56.011222Z
SK-05445,T-474,access,en,1,True,2025-09-29T12:09:56.011222Z
SK-05446,T-474,test,en,1,True,2025-09-29T12:09:56.011222Z
SK-05447,T-474,evaluation,en,1,True,2025-09-29T12:09:56.011222Z
SK-05448,T-475,recargo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05449,T-475,retraso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05450,T-475,renovación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05451,T-475,30 días,es,1,True,2025-09-29T12:09:56.011222Z
SK-05452,T-475,majoration,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05453,T-475,retard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05454,T-475,renouvellement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05455,T-475,30 jours,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05456,T-475,surcharge,en,1,True,2025-09-29T12:09:56.011222Z
SK-05457,T-475,delay,en,1,True,2025-09-29T12:09:56.011222Z
SK-05458,T-475,renewal,en,1,True,2025-09-29T12:09:56.011222Z
SK-05459,T-475,30 days,en,1,True,2025-09-29T12:09:56.011222Z
SK-05460,T-476,recargo,es,1,True,2025-09-29T12:09:56.011222Z
SK-05461,T-476,retraso,es,1,True,2025-09-29T12:09:56.011222Z
SK-05462,T-476,renovación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05463,T-476,más de 30,es,1,True,2025-09-29T12:09:56.011222Z
SK-05464,T-476,majoration,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05465,T-476,retard,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05466,T-476,renouvellement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05467,T-476,plus de 30,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05468,T-476,surcharge,en,1,True,2025-09-29T12:09:56.011222Z
SK-05469,T-476,delay,en,1,True,2025-09-29T12:09:56.011222Z
SK-05470,T-476,renewal,en,1,True,2025-09-29T12:09:56.011222Z
SK-05471,T-476,over 30,en,1,True,2025-09-29T12:09:56.011222Z
SK-05472,T-477,canje,es,1,True,2025-09-29T12:09:56.011222Z
SK-05473,T-477,intercambio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05474,T-477,validación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05475,T-477,internacional,es,1,True,2025-09-29T12:09:56.011222Z
SK-05476,T-477,échange,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05477,T-477,conversion,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05478,T-477,validation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05479,T-477,international,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05480,T-477,exchange,en,1,True,2025-09-29T12:09:56.011222Z
SK-05481,T-477,conversion,en,1,True,2025-09-29T12:09:56.011222Z
SK-05482,T-477,validation,en,1,True,2025-09-29T12:09:56.011222Z
SK-05483,T-477,international,en,1,True,2025-09-29T12:09:56.011222Z
SK-05484,T-478,domicilio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05485,T-478,dirección,es,1,True,2025-09-29T12:09:56.011222Z
SK-05486,T-478,cambio,es,1,True,2025-09-29T12:09:56.011222Z
SK-05487,T-478,actualización,es,1,True,2025-09-29T12:09:56.011222Z
SK-05488,T-478,domicile,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05489,T-478,adresse,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05490,T-478,changement,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05491,T-478,actualisation,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05492,T-478,address,en,1,True,2025-09-29T12:09:56.011222Z
SK-05493,T-478,residence,en,1,True,2025-09-29T12:09:56.011222Z
SK-05494,T-478,change,en,1,True,2025-09-29T12:09:56.011222Z
SK-05495,T-478,update,en,1,True,2025-09-29T12:09:56.011222Z
SK-05496,T-479,autenticidad,es,1,True,2025-09-29T12:09:56.011222Z
SK-05497,T-479,certificado,es,1,True,2025-09-29T12:09:56.011222Z
SK-05498,T-479,verificación,es,1,True,2025-09-29T12:09:56.011222Z
SK-05499,T-479,original,es,1,True,2025-09-29T12:09:56.011222Z
SK-05500,T-479,authenticité,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05501,T-479,certificat,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05502,T-479,vérification,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05503,T-479,original,fr,1,True,2025-09-29T12:09:56.011222Z
SK-05504,T-479,authenticity,en,1,True,2025-09-29T12:09:56.011222Z
